Gender,Age,Ethnicity,Location,Income,,,,,,,,,
0,54,0,0,90000,,,,,,,,,
1,55,0,0,150000,,,,,,,,,
1,16,0,0,0,,,,,,,,,
0,13,0,0,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,78,0,1,0,,,,,,,,,
1,53,0,0,0,,,,,,,,,
0,46,0,0,40000,,,,,,,,,
1,13,3,0,0,,,,,,,,,
1,27,0,0,25000,,,,,,,,,
0,5,0,0,0,,,,,,,,,
0,31,0,1,80000,,,,,,,,,
1,31,0,1,40000,,,,,,,,,
1,1,0,1,0,,,,,,,,,
1,46,0,1,8000,,,,,,,,,
0,38,0,1,28000,,,,,,,,,
1,4,0,1,0,,,,,,,,,
0,16,0,1,0,,,,,,,,,
1,18,0,1,0,,,,,,,,,
0,20,0,1,0,,,,,,,,,
1,61,0,1,9035,,,,,,,,,
1,34,0,1,33000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,4,0,1,0,,,,,,,,,
0,39,0,0,84000,,,,,,,,,
1,38,0,0,56000,,,,,,,,,
0,11,0,0,0,,,,,,,,,
0,8,0,0,0,,,,,,,,,
1,37,0,0,7500,,,,,,,,,
0,38,0,0,33000,,,,,,,,,
0,7,0,0,0,,,,,,,,,
1,23,5,1,10000,,,,,,,,,
0,19,0,1,5000,,,,,,,,,
0,17,0,1,1000,,,,,,,,,
0,18,0,1,0,,,,,,,,,
0,26,0,0,35700,,,,,,,,,
1,7,0,0,0,,,,,,,,,
1,49,0,0,35000,,,,,,,,,
0,48,0,0,18000,,,,,,,,,
0,30,0,1,41000,,,,,,,,,
1,31,0,1,43000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,3,0,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
1,49,0,1,35000,,,,,,,,,
0,49,0,1,40000,,,,,,,,,
0,11,0,1,0,,,,,,,,,
0,26,0,1,30000,,,,,,,,,
0,23,0,1,4000,,,,,,,,,
1,69,0,1,0,,,,,,,,,
0,67,0,1,0,,,,,,,,,
1,67,0,1,0,,,,,,,,,
0,31,0,0,40000,,,,,,,,,
0,85,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,29,0,0,60000,,,,,,,,,
1,40,0,0,30000,,,,,,,,,
1,16,0,0,0,,,,,,,,,
1,58,0,0,12000,,,,,,,,,
0,34,0,1,52000,,,,,,,,,
1,35,0,1,40000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
0,47,0,0,52002,,,,,,,,,
1,47,0,0,15000,,,,,,,,,
1,20,0,0,10000,,,,,,,,,
0,16,0,0,0,,,,,,,,,
0,47,0,1,50000,,,,,,,,,
1,35,0,1,50000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,6,0,1,0,,,,,,,,,
0,4,0,1,0,,,,,,,,,
1,33,0,0,42000,,,,,,,,,
0,38,0,0,70000,,,,,,,,,
1,9,0,0,0,,,,,,,,,
1,5,0,0,0,,,,,,,,,
0,36,0,1,49600,,,,,,,,,
0,62,0,1,34000,,,,,,,,,
1,66,0,0,0,,,,,,,,,
0,79,0,0,0,,,,,,,,,
0,64,0,1,35000,,,,,,,,,
1,60,0,1,13824,,,,,,,,,
1,71,0,1,0,,,,,,,,,
0,70,0,1,100000,,,,,,,,,
1,54,0,0,42000,,,,,,,,,
1,27,0,0,20000,,,,,,,,,
0,44,0,0,60000,,,,,,,,,
1,44,0,0,60000,,,,,,,,,
0,14,0,0,0,,,,,,,,,
0,66,0,1,0,,,,,,,,,
1,63,0,1,0,,,,,,,,,
0,32,0,0,25000,,,,,,,,,
1,27,0,0,0,,,,,,,,,
1,5,0,0,0,,,,,,,,,
0,4,0,0,0,,,,,,,,,
1,26,0,1,29000,,,,,,,,,
1,32,0,1,30000,,,,,,,,,
0,57,0,1,39079,,,,,,,,,
1,60,0,1,57217,,,,,,,,,
1,65,0,1,0,,,,,,,,,
0,52,0,1,24375,,,,,,,,,
1,58,0,1,28000,,,,,,,,,
0,58,3,1,23000,,,,,,,,,
1,21,3,1,2000,,,,,,,,,
0,47,0,1,446,,,,,,,,,
1,49,0,1,39200,,,,,,,,,
0,21,0,1,9000,,,,,,,,,
0,18,0,1,4000,,,,,,,,,
1,54,0,1,92000,,,,,,,,,
0,52,5,1,50000,,,,,,,,,
1,19,5,1,10426,,,,,,,,,
0,51,0,0,81002,,,,,,,,,
1,56,0,0,40000,,,,,,,,,
0,16,0,0,1300,,,,,,,,,
0,68,0,1,0,,,,,,,,,
1,69,0,1,25000,,,,,,,,,
0,39,5,1,74000,,,,,,,,,
1,34,0,1,0,,,,,,,,,
1,13,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
1,39,0,1,23105,,,,,,,,,
0,12,0,1,0,,,,,,,,,
1,13,0,1,0,,,,,,,,,
0,52,0,1,247039,,,,,,,,,
1,50,0,1,8000,,,,,,,,,
1,15,0,1,0,,,,,,,,,
0,56,0,1,54000,,,,,,,,,
0,46,0,0,180000,,,,,,,,,
1,45,0,0,0,,,,,,,,,
0,11,0,0,0,,,,,,,,,
1,8,0,0,0,,,,,,,,,
0,70,0,1,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
1,64,0,1,33044,,,,,,,,,
0,68,0,1,115000,,,,,,,,,
0,60,1,1,50000,,,,,,,,,
1,70,0,0,0,,,,,,,,,
0,60,0,1,75000,,,,,,,,,
1,60,0,1,0,,,,,,,,,
0,53,0,0,60000,,,,,,,,,
1,44,0,0,24000,,,,,,,,,
0,49,0,1,120000,,,,,,,,,
1,47,0,1,55000,,,,,,,,,
0,20,0,1,17500,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,72,0,1,0,,,,,,,,,
0,46,0,1,0,,,,,,,,,
0,63,0,1,0,,,,,,,,,
1,58,0,1,24000,,,,,,,,,
1,38,0,1,40000,,,,,,,,,
1,17,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,55,5,1,0,,,,,,,,,
0,66,5,1,0,,,,,,,,,
1,21,5,1,6400,,,,,,,,,
1,58,0,0,5000,,,,,,,,,
0,59,0,0,50000,,,,,,,,,
1,53,0,1,22000,,,,,,,,,
0,17,0,1,0,,,,,,,,,
0,70,0,1,0,,,,,,,,,
1,66,0,1,0,,,,,,,,,
0,38,0,0,42000,,,,,,,,,
1,32,0,0,72000,,,,,,,,,
1,4,0,0,0,,,,,,,,,
1,1,0,0,0,,,,,,,,,
1,34,0,1,24500,,,,,,,,,
0,50,0,1,50000,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,6,0,1,0,,,,,,,,,
1,1,0,1,0,,,,,,,,,
1,0,0,1,0,,,,,,,,,
1,22,0,1,26000,,,,,,,,,
0,63,0,1,2400,,,,,,,,,
0,53,0,1,0,,,,,,,,,
1,46,5,1,0,,,,,,,,,
1,11,5,1,0,,,,,,,,,
1,67,0,0,33000,,,,,,,,,
0,70,0,0,0,,,,,,,,,
1,48,0,0,14000,,,,,,,,,
0,8,0,0,0,,,,,,,,,
0,48,0,0,3000,,,,,,,,,
0,73,0,1,0,,,,,,,,,
1,42,0,1,58000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
0,9,0,1,0,,,,,,,,,
0,61,0,1,56000,,,,,,,,,
1,48,0,1,43000,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,85,0,1,0,,,,,,,,,
0,36,5,0,46700,,,,,,,,,
0,52,0,1,115000,,,,,,,,,
1,51,0,1,65000,,,,,,,,,
1,17,0,1,6400,,,,,,,,,
1,20,0,1,1500,,,,,,,,,
0,27,0,1,82000,,,,,,,,,
0,37,2,1,50000,,,,,,,,,
1,31,0,1,15000,,,,,,,,,
1,3,0,1,0,,,,,,,,,
1,2,0,1,0,,,,,,,,,
1,80,0,0,0,,,,,,,,,
0,79,0,1,0,,,,,,,,,
1,60,0,1,10500,,,,,,,,,
1,48,0,1,51700,,,,,,,,,
1,20,0,1,7800,,,,,,,,,
1,43,2,1,70000,,,,,,,,,
1,9,2,1,0,,,,,,,,,
0,32,1,1,7000,,,,,,,,,
0,56,5,1,0,,,,,,,,,
1,65,0,1,100000,,,,,,,,,
1,74,0,1,6192,,,,,,,,,
1,53,0,1,74000,,,,,,,,,
1,13,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
0,66,0,0,22000,,,,,,,,,
1,74,0,0,0,,,,,,,,,
0,76,0,0,0,,,,,,,,,
1,39,0,0,6300,,,,,,,,,
1,16,0,0,0,,,,,,,,,
1,8,0,0,0,,,,,,,,,
0,49,0,0,52000,,,,,,,,,
1,12,0,0,0,,,,,,,,,
1,15,0,0,0,,,,,,,,,
1,47,0,0,36000,,,,,,,,,
1,30,0,1,25000,,,,,,,,,
0,30,0,1,40000,,,,,,,,,
1,5,0,1,0,,,,,,,,,
0,3,0,1,0,,,,,,,,,
0,71,0,1,91400,,,,,,,,,
1,69,0,1,14659,,,,,,,,,
0,48,0,1,-7000,,,,,,,,,
1,48,0,1,27500,,,,,,,,,
1,31,0,1,35000,,,,,,,,,
0,34,0,1,35000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
1,79,0,1,0,,,,,,,,,
0,39,0,0,10000,,,,,,,,,
1,40,0,0,30000,,,,,,,,,
0,19,0,0,63000,,,,,,,,,
0,16,0,0,0,,,,,,,,,
0,12,0,0,0,,,,,,,,,
1,10,0,0,0,,,,,,,,,
0,40,0,1,52002,,,,,,,,,
1,39,0,1,340001,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,47,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,31,0,0,76000,,,,,,,,,
1,72,0,0,0,,,,,,,,,
0,56,0,1,2500,,,,,,,,,
1,57,0,1,230000,,,,,,,,,
1,69,0,0,0,,,,,,,,,
0,77,0,0,0,,,,,,,,,
1,25,5,1,1000,,,,,,,,,
0,0,5,1,0,,,,,,,,,
0,40,0,1,45000,,,,,,,,,
0,38,0,1,80000,,,,,,,,,
1,32,0,1,120000,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,37,0,1,125002,,,,,,,,,
0,38,0,1,70002,,,,,,,,,
0,65,0,1,0,,,,,,,,,
0,12,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,54,0,0,82000,,,,,,,,,
1,49,0,0,60000,,,,,,,,,
1,18,0,0,0,,,,,,,,,
1,12,0,0,0,,,,,,,,,
1,67,0,1,0,,,,,,,,,
0,64,0,1,0,,,,,,,,,
1,43,0,1,100000,,,,,,,,,
0,50,0,1,92000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,16,0,1,7632,,,,,,,,,
1,65,0,0,0,,,,,,,,,
1,45,0,0,48000,,,,,,,,,
0,19,0,0,19000,,,,,,,,,
0,16,0,0,0,,,,,,,,,
0,42,0,1,80000,,,,,,,,,
1,46,0,1,70000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,38,0,1,13900,,,,,,,,,
1,16,0,1,0,,,,,,,,,
0,54,0,0,40000,,,,,,,,,
1,48,0,0,11000,,,,,,,,,
1,15,0,0,0,,,,,,,,,
0,12,0,0,0,,,,,,,,,
1,34,0,1,17000,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,29,0,1,48000,,,,,,,,,
1,31,0,1,30000,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,74,0,1,0,,,,,,,,,
1,52,0,1,60000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
0,76,0,0,0,,,,,,,,,
1,74,0,0,0,,,,,,,,,
1,42,0,1,45000,,,,,,,,,
0,46,5,1,49500,,,,,,,,,
0,10,5,1,0,,,,,,,,,
1,46,0,1,27000,,,,,,,,,
0,17,0,1,0,,,,,,,,,
1,67,0,0,50000,,,,,,,,,
0,49,0,1,28800,,,,,,,,,
1,43,0,1,5000,,,,,,,,,
1,18,1,1,14750,,,,,,,,,
0,63,0,0,60000,,,,,,,,,
1,63,0,0,95000,,,,,,,,,
0,34,0,0,0,,,,,,,,,
1,10,0,0,0,,,,,,,,,
0,53,0,1,20000,,,,,,,,,
0,54,0,1,5000,,,,,,,,,
0,38,0,1,125000,,,,,,,,,
1,30,0,1,97000,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,60,0,0,0,,,,,,,,,
0,41,0,1,35000,,,,,,,,,
0,4,0,1,0,,,,,,,,,
0,39,0,1,140000,,,,,,,,,
1,37,0,1,30000,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,44,0,0,39000,,,,,,,,,
0,36,0,1,7000,,,,,,,,,
0,40,0,1,30000,,,,,,,,,
1,33,0,1,2000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
0,33,0,1,37000,,,,,,,,,
1,34,0,1,25000,,,,,,,,,
1,2,0,1,0,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,66,0,0,10000,,,,,,,,,
0,68,0,0,0,,,,,,,,,
0,46,0,0,0,,,,,,,,,
1,42,0,0,0,,,,,,,,,
0,54,0,0,55000,,,,,,,,,
1,78,0,1,0,,,,,,,,,
0,85,0,1,0,,,,,,,,,
0,57,0,1,30000,,,,,,,,,
0,57,0,1,15000,,,,,,,,,
1,62,0,1,47000,,,,,,,,,
0,36,0,0,80000,,,,,,,,,
1,38,0,0,65000,,,,,,,,,
0,9,0,0,0,,,,,,,,,
0,6,0,0,0,,,,,,,,,
0,39,0,0,9000,,,,,,,,,
1,27,0,0,0,,,,,,,,,
0,4,0,0,0,,,,,,,,,
0,7,0,0,0,,,,,,,,,
1,9,0,0,0,,,,,,,,,
1,74,0,0,0,,,,,,,,,
0,64,0,1,0,,,,,,,,,
1,64,0,1,600,,,,,,,,,
1,42,0,1,66537,,,,,,,,,
0,40,0,1,50002,,,,,,,,,
0,17,5,1,15000,,,,,,,,,
1,13,5,1,0,,,,,,,,,
1,2,0,1,0,,,,,,,,,
1,52,0,1,20000,,,,,,,,,
0,58,0,1,30000,,,,,,,,,
1,58,5,0,0,,,,,,,,,
0,47,0,0,10000,,,,,,,,,
1,79,0,0,0,,,,,,,,,
1,31,0,0,30000,,,,,,,,,
1,10,0,0,0,,,,,,,,,
1,68,0,0,5000,,,,,,,,,
0,33,0,0,23000,,,,,,,,,
0,63,0,1,0,,,,,,,,,
1,63,0,1,0,,,,,,,,,
0,27,0,1,800,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,47,0,1,67000,,,,,,,,,
0,46,0,1,53000,,,,,,,,,
0,15,0,1,0,,,,,,,,,
0,11,0,1,0,,,,,,,,,
0,66,0,0,14000,,,,,,,,,
0,17,0,0,0,,,,,,,,,
0,33,0,0,28000,,,,,,,,,
1,36,0,0,0,,,,,,,,,
1,11,0,0,0,,,,,,,,,
1,6,0,0,0,,,,,,,,,
0,5,0,0,0,,,,,,,,,
0,46,0,1,28000,,,,,,,,,
1,37,0,1,45000,,,,,,,,,
0,19,0,1,9600,,,,,,,,,
0,58,0,1,10000,,,,,,,,,
1,58,0,1,0,,,,,,,,,
0,32,0,1,50000,,,,,,,,,
0,24,0,1,4000,,,,,,,,,
0,80,0,1,0,,,,,,,,,
0,29,0,0,25000,,,,,,,,,
1,46,0,0,0,,,,,,,,,
1,69,0,0,15000,,,,,,,,,
1,18,0,0,0,,,,,,,,,
0,55,5,1,40000,,,,,,,,,
1,55,0,1,90000,,,,,,,,,
1,24,0,1,6000,,,,,,,,,
1,21,0,1,26000,,,,,,,,,
1,51,0,0,38000,,,,,,,,,
1,16,0,0,1200,,,,,,,,,
1,66,0,1,3500,,,,,,,,,
0,67,0,1,3000,,,,,,,,,
1,62,0,0,0,,,,,,,,,
0,60,5,0,82000,,,,,,,,,
0,50,0,1,42000,,,,,,,,,
1,46,0,1,20000,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,28,0,0,450,,,,,,,,,
0,8,0,0,0,,,,,,,,,
0,5,0,0,0,,,,,,,,,
1,0,5,0,0,,,,,,,,,
0,35,0,0,43000,,,,,,,,,
1,35,0,0,50000,,,,,,,,,
0,10,0,0,0,,,,,,,,,
1,8,0,0,0,,,,,,,,,
1,59,3,1,0,,,,,,,,,
1,58,0,0,55000,,,,,,,,,
0,60,0,0,0,,,,,,,,,
1,26,0,0,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,65,0,1,50000,,,,,,,,,
1,61,0,1,37000,,,,,,,,,
1,34,0,1,36400,,,,,,,,,
1,27,0,1,30000,,,,,,,,,
0,29,0,1,20000,,,,,,,,,
0,24,0,1,30000,,,,,,,,,
1,61,0,0,0,,,,,,,,,
0,61,0,0,75000,,,,,,,,,
0,62,0,1,24000,,,,,,,,,
1,60,0,1,30000,,,,,,,,,
0,41,0,1,50000,,,,,,,,,
1,36,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
0,8,0,1,0,,,,,,,,,
1,5,0,1,0,,,,,,,,,
1,44,0,0,0,,,,,,,,,
0,46,0,0,50000,,,,,,,,,
0,71,0,0,0,,,,,,,,,
0,46,0,1,50001,,,,,,,,,
1,37,0,1,90001,,,,,,,,,
0,66,0,1,0,,,,,,,,,
1,70,0,1,0,,,,,,,,,
0,46,0,1,12000,,,,,,,,,
1,57,0,0,50000,,,,,,,,,
0,67,1,0,0,,,,,,,,,
1,32,5,0,45760,,,,,,,,,
1,5,0,0,0,,,,,,,,,
1,40,0,0,0,,,,,,,,,
0,32,5,0,45000,,,,,,,,,
0,17,0,0,0,,,,,,,,,
0,12,0,0,0,,,,,,,,,
1,11,0,0,0,,,,,,,,,
0,9,0,0,0,,,,,,,,,
1,4,0,0,0,,,,,,,,,
1,3,0,0,0,,,,,,,,,
1,2,0,0,0,,,,,,,,,
1,0,0,0,0,,,,,,,,,
1,58,0,1,32000,,,,,,,,,
0,67,5,1,0,,,,,,,,,
0,19,0,1,11000,,,,,,,,,
0,38,0,1,55000,,,,,,,,,
1,40,2,1,68000,,,,,,,,,
0,0,5,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
1,65,0,1,41000,,,,,,,,,
1,85,0,0,0,,,,,,,,,
1,55,0,1,29365,,,,,,,,,
0,58,0,1,71000,,,,,,,,,
0,65,5,0,35000,,,,,,,,,
1,47,0,0,35000,,,,,,,,,
0,24,5,0,0,,,,,,,,,
1,63,0,0,23000,,,,,,,,,
0,74,0,0,0,,,,,,,,,
1,42,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,70,0,0,0,,,,,,,,,
0,70,0,0,0,,,,,,,,,
0,48,0,0,45000,,,,,,,,,
1,46,0,0,60000,,,,,,,,,
0,17,0,0,0,,,,,,,,,
1,14,0,0,0,,,,,,,,,
1,5,1,0,0,,,,,,,,,
1,60,0,1,84000,,,,,,,,,
0,60,0,1,50000,,,,,,,,,
1,43,0,0,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,51,0,1,52000,,,,,,,,,
1,48,0,1,21000,,,,,,,,,
1,51,3,1,47500,,,,,,,,,
1,59,0,0,25000,,,,,,,,,
0,50,0,0,52000,,,,,,,,,
1,57,0,0,34804,,,,,,,,,
0,24,0,1,0,,,,,,,,,
1,22,0,1,0,,,,,,,,,
1,10,0,1,0,,,,,,,,,
1,11,0,1,0,,,,,,,,,
0,37,0,1,33000,,,,,,,,,
1,37,0,1,35500,,,,,,,,,
1,9,0,1,0,,,,,,,,,
1,1,0,1,0,,,,,,,,,
1,45,3,1,59000,,,,,,,,,
0,53,0,1,140000,,,,,,,,,
0,15,0,1,0,,,,,,,,,
1,55,0,0,83000,,,,,,,,,
0,56,0,0,65000,,,,,,,,,
1,4,0,0,0,,,,,,,,,
1,60,0,1,60000,,,,,,,,,
1,30,0,0,0,,,,,,,,,
0,31,0,0,100100,,,,,,,,,
0,4,0,0,0,,,,,,,,,
1,2,0,0,0,,,,,,,,,
1,42,0,0,0,,,,,,,,,
1,3,0,0,0,,,,,,,,,
1,0,0,0,0,,,,,,,,,
1,27,0,1,52002,,,,,,,,,
0,28,0,1,114002,,,,,,,,,
0,0,0,1,0,,,,,,,,,
0,74,0,0,0,,,,,,,,,
1,63,0,0,60000,,,,,,,,,
0,59,0,1,127500,,,,,,,,,
1,56,5,1,35000,,,,,,,,,
1,80,0,0,0,,,,,,,,,
0,59,0,0,0,,,,,,,,,
1,54,0,0,0,,,,,,,,,
1,20,0,0,0,,,,,,,,,
0,44,0,0,100000,,,,,,,,,
1,44,2,0,0,,,,,,,,,
0,14,0,0,0,,,,,,,,,
0,13,0,0,0,,,,,,,,,
1,68,0,1,365,,,,,,,,,
0,68,0,1,0,,,,,,,,,
1,67,0,1,0,,,,,,,,,
1,85,0,0,0,,,,,,,,,
1,21,3,1,510,,,,,,,,,
1,85,0,1,0,,,,,,,,,
1,65,0,0,60946,,,,,,,,,
1,43,0,1,2951,,,,,,,,,
0,17,0,1,0,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,66,0,0,3300,,,,,,,,,
0,77,0,0,0,,,,,,,,,
1,67,0,0,0,,,,,,,,,
1,35,0,1,65000,,,,,,,,,
1,10,0,1,0,,,,,,,,,
0,66,0,1,0,,,,,,,,,
1,65,0,1,0,,,,,,,,,
1,80,0,1,0,,,,,,,,,
0,80,0,1,0,,,,,,,,,
0,73,0,0,0,,,,,,,,,
0,56,0,0,54000,,,,,,,,,
1,32,5,0,0,,,,,,,,,
1,12,5,0,0,,,,,,,,,
0,9,5,0,0,,,,,,,,,
0,1,5,0,0,,,,,,,,,
0,53,0,0,25000,,,,,,,,,
1,17,0,0,0,,,,,,,,,
1,74,0,1,0,,,,,,,,,
0,65,0,1,16000,,,,,,,,,
0,62,0,1,0,,,,,,,,,
0,66,0,1,0,,,,,,,,,
1,63,0,1,0,,,,,,,,,
0,38,0,0,53000,,,,,,,,,
1,28,0,0,50000,,,,,,,,,
1,17,0,0,0,,,,,,,,,
1,52,0,1,13000,,,,,,,,,
0,51,0,1,12000,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,32,0,1,0,,,,,,,,,
0,46,0,1,0,,,,,,,,,
0,67,0,0,0,,,,,,,,,
1,63,4,0,74000,,,,,,,,,
0,54,0,1,0,,,,,,,,,
1,30,2,1,40000,,,,,,,,,
0,45,2,1,7000,,,,,,,,,
0,39,2,1,0,,,,,,,,,
1,39,2,1,0,,,,,,,,,
1,66,2,1,0,,,,,,,,,
0,69,2,1,0,,,,,,,,,
1,79,0,0,0,,,,,,,,,
1,40,0,1,0,,,,,,,,,
0,41,0,1,100000,,,,,,,,,
1,17,0,1,0,,,,,,,,,
0,6,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,37,0,0,35000,,,,,,,,,
1,34,0,0,35000,,,,,,,,,
1,32,0,0,54000,,,,,,,,,
0,33,0,0,51000,,,,,,,,,
1,10,0,0,0,,,,,,,,,
1,9,0,0,0,,,,,,,,,
1,8,0,0,0,,,,,,,,,
0,2,0,0,0,,,,,,,,,
0,51,5,0,0,,,,,,,,,
1,45,5,0,13000,,,,,,,,,
1,23,5,0,7000,,,,,,,,,
1,19,5,0,2000,,,,,,,,,
1,71,0,0,0,,,,,,,,,
0,58,0,0,12000,,,,,,,,,
0,43,0,1,110000,,,,,,,,,
1,26,0,1,21700,,,,,,,,,
1,7,0,1,0,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,24,0,1,25000,,,,,,,,,
0,33,0,0,205000,,,,,,,,,
1,30,0,0,0,,,,,,,,,
1,5,0,0,0,,,,,,,,,
0,2,0,0,0,,,,,,,,,
0,59,0,0,48000,,,,,,,,,
0,33,0,1,55000,,,,,,,,,
1,34,0,1,42000,,,,,,,,,
0,0,0,1,0,,,,,,,,,
1,41,0,1,52000,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,50,0,1,1000,,,,,,,,,
1,49,0,1,201000,,,,,,,,,
1,19,0,1,8500,,,,,,,,,
1,15,0,1,0,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,80,0,0,0,,,,,,,,,
0,46,0,1,200000,,,,,,,,,
1,45,0,1,0,,,,,,,,,
1,8,0,1,0,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,54,0,0,100000,,,,,,,,,
0,56,0,0,100000,,,,,,,,,
1,77,0,0,0,,,,,,,,,
0,79,0,0,0,,,,,,,,,
0,26,0,1,128000,,,,,,,,,
1,41,0,1,15000,,,,,,,,,
1,80,0,0,0,,,,,,,,,
0,85,0,0,0,,,,,,,,,
0,49,1,1,300000,,,,,,,,,
1,48,3,1,100000,,,,,,,,,
0,50,0,1,50000,,,,,,,,,
1,46,0,1,20000,,,,,,,,,
1,18,0,1,0,,,,,,,,,
1,21,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
0,26,0,1,35000,,,,,,,,,
0,52,0,1,75000,,,,,,,,,
0,47,0,1,26000,,,,,,,,,
1,24,0,1,0,,,,,,,,,
1,20,0,1,0,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,65,0,0,70000,,,,,,,,,
0,39,0,0,0,,,,,,,,,
1,35,0,0,40000,,,,,,,,,
1,11,0,0,0,,,,,,,,,
0,8,0,0,0,,,,,,,,,
1,3,0,0,0,,,,,,,,,
1,25,0,1,14500,,,,,,,,,
1,3,0,1,0,,,,,,,,,
0,26,0,1,30000,,,,,,,,,
1,75,0,1,2400,,,,,,,,,
0,41,0,0,25000,,,,,,,,,
0,10,0,0,0,,,,,,,,,
1,57,0,0,35000,,,,,,,,,
0,59,0,0,16000,,,,,,,,,
1,80,0,1,0,,,,,,,,,
1,40,0,1,30000,,,,,,,,,
1,71,5,1,0,,,,,,,,,
0,62,0,1,54000,,,,,,,,,
1,33,0,0,6000,,,,,,,,,
0,3,0,0,0,,,,,,,,,
0,77,0,0,11600,,,,,,,,,
1,66,0,0,0,,,,,,,,,
1,23,3,0,1700,,,,,,,,,
1,34,0,0,34000,,,,,,,,,
0,33,0,0,65000,,,,,,,,,
1,1,0,0,0,,,,,,,,,
0,74,0,0,0,,,,,,,,,
1,71,0,0,0,,,,,,,,,
1,42,0,0,40000,,,,,,,,,
1,8,0,0,0,,,,,,,,,
1,60,0,0,0,,,,,,,,,
0,61,0,0,64000,,,,,,,,,
0,36,0,1,30000,,,,,,,,,
1,8,0,1,0,,,,,,,,,
1,62,0,0,0,,,,,,,,,
1,51,0,0,43800,,,,,,,,,
0,56,0,0,8800,,,,,,,,,
1,18,0,0,600,,,,,,,,,
1,20,0,0,1400,,,,,,,,,
1,51,0,1,0,,,,,,,,,
1,17,0,1,0,,,,,,,,,
1,16,0,1,0,,,,,,,,,
0,14,0,1,0,,,,,,,,,
0,55,0,1,75000,,,,,,,,,
1,53,0,1,58000,,,,,,,,,
0,27,0,1,38000,,,,,,,,,
0,23,0,1,0,,,,,,,,,
0,24,0,0,22000,,,,,,,,,
1,50,0,0,25000,,,,,,,,,
0,15,0,0,4000,,,,,,,,,
1,36,0,0,0,,,,,,,,,
0,70,0,1,70000,,,,,,,,,
1,70,0,1,0,,,,,,,,,
0,66,0,1,150000,,,,,,,,,
1,28,0,1,45000,,,,,,,,,
1,58,0,1,110000,,,,,,,,,
0,58,0,1,81700,,,,,,,,,
1,26,0,0,33600,,,,,,,,,
0,63,0,1,70000,,,,,,,,,
1,58,0,1,5500,,,,,,,,,
1,37,0,1,49000,,,,,,,,,
0,39,0,1,120000,,,,,,,,,
0,3,0,1,0,,,,,,,,,
